N_simulacion,tipo,id_vuelo,origen,destino,minuto,retraso
31,llegada,FC016,F,C,983,217.0
31,salida,HI024,H,I,984,
31,llegada,CJ020,C,J,998,0.0
31,llegada,HI024,H,I,1027,0.0
31,salida,FH052,F,H,1052,
31,llegada,FH052,F,H,1060,0.0
31,salida,DG047,D,G,1063,
31,salida,CI022,C,I,1067,
31,llegada,GC037,G,C,1067,198.0
31,llegada,DG047,D,G,1083,0.0
31,cola_espera,CI022,,I,1095,
31,salida,IA008,I,A,1127,
31,llegada,CI022,C,I,1127,32.0
31,salida,EB026,E,B,1141,
31,salida,HF059,H,F,1151,
31,llegada,HF059,H,F,1159,0.0
31,cola_espera,EB026,,B,1164,
31,llegada,IA008,I,A,1167,0.0
31,salida,EI006,E,I,1192,
31,salida,AB000,A,B,1203,
31,salida,JH017,J,H,1210,
31,salida,IG019,I,G,1223,
31,cola_espera,AB000,,B,1223,
31,salida,FB030,F,B,1229,
31,llegada,JH017,J,H,1239,0.0
31,salida,IA033,I,A,1240,
31,llegada,EI006,E,I,1256,0.0
31,cola_espera,FB030,,B,1267,
31,salida,GH057,G,H,1276,
31,llegada,IA033,I,A,1280,0.0
31,llegada,IG019,I,G,1295,0.0
31,salida,HJ058,H,J,1310,
31,salida,AG054,A,G,1324,
31,llegada,GH057,G,H,1336,0.0
31,llegada,HJ058,H,J,1339,0.0
31,llegada,AG054,A,G,1358,0.0
31,salida,EG009,E,G,1372,
31,salida,ED051,E,D,1374,
31,llegada,ED051,E,D,1406,0.0
31,llegada,EG009,E,G,1406,0.0
32,salida,JB043,J,B,27,
32,salida,GB031,G,B,62,
32,llegada,JB043,J,B,63,0.0
32,salida,GH016,G,H,79,
32,llegada,GB031,G,B,91,0.0
32,salida,JB036,J,B,95,
32,llegada,JB036,J,B,131,0.0
32,salida,GA055,G,A,138,
32,llegada,GH016,G,H,139,0.0
32,salida,ED037,E,D,152,
32,salida,CH033,C,H,166,
32,llegada,GA055,G,A,172,0.0
32,llegada,CH033,C,H,181,0.0
32,llegada,ED037,E,D,184,0.0
32,salida,AI047,A,I,228,
32,salida,AF029,A,F,231,
32,salida,CG039,C,G,268,
32,llegada,AI047,A,I,268,0.0
32,salida,HI048,H,I,276,
32,llegada,AF029,A,F,280,0.0
32,salida,CF057,C,F,290,
32,llegada,CF057,C,F,304,0.0
32,llegada,HI048,H,I,319,0.0
32,salida,ID034,I,D,322,
32,salida,FC035,F,C,328,
32,llegada,CG039,C,G,330,0.0
32,salida,EB010,E,B,334,
32,llegada,FC035,F,C,342,0.0
32,cola_espera,EB010,,B,357,
32,salida,EF015,E,F,366,
32,salida,HI007,H,I,369,
32,salida,DE000,D,E,381,
32,llegada,EF015,E,F,406,0.0
32,llegada,ID034,I,D,407,0.0
32,llegada,HI007,H,I,412,0.0
32,llegada,DE000,D,E,413,0.0
32,salida,JC038,J,C,432,
32,llegada,JC038,J,C,447,0.0
32,salida,BC003,B,C,460,
32,llegada,EB010,E,B,460,103.0
32,salida,BJ018,B,J,463,
32,salida,AI041,A,I,466,
32,llegada,BC003,B,C,494,0.0
32,llegada,BJ018,B,J,499,0.0
32,llegada,AI041,A,I,506,0.0
32,salida,HG023,H,G,517,
32,llegada,HG023,H,G,577,0.0
32,salida,HA056,H,A,589,
32,salida,AD045,A,D,600,
32,llegada,HA056,H,A,635,0.0
32,llegada,AD045,A,D,650,0.0
32,salida,ID011,I,D,655,
32,salida,IF059,I,F,701,
32,salida,CE019,C,E,709,
32,salida,FG028,F,G,716,
32,salida,JE009,J,E,737,
32,salida,AC025,A,C,739,
32,cola_espera,ID011,,D,740,
32,llegada,IF059,I,F,742,0.0
32,salida,HA051,H,A,744,
32,llegada,CE019,C,E,752,0.0
32,salida,IG008,I,G,753,
32,salida,DF050,D,F,768,
32,llegada,ID011,I,D,768,28.0
32,salida,DE049,D,E,769,
32,salida,EB053,E,B,771,
32,llegada,AC025,A,C,779,0.0
32,llegada,FG028,F,G,782,0.0
32,llegada,JE009,J,E,788,0.0
32,llegada,HA051,H,A,790,0.0
32,llegada,EB053,E,B,794,0.0
32,llegada,DE049,D,E,801,0.0
32,llegada,IG008,I,G,825,0.0
32,llegada,DF050,D,F,838,0.0
32,salida,DE024,D,E,841,
32,salida,CD058,C,D,844,
32,salida,BA004,B,A,845,
32,salida,BE017,B,E,862,
32,llegada,BA004,B,A,865,0.0
32,cola_espera,DE024,,E,873,
32,cola_espera,BE017,,E,885,
32,salida,DA040,D,A,902,
32,llegada,CD058,C,D,914,0.0
32,llegada,DA040,D,A,952,0.0
32,salida,DB001,D,B,955,
32,salida,FG021,F,G,975,
32,salida,IH005,I,H,979,
32,llegada,DB001,D,B,994,0.0
32,salida,DE032,D,E,1016,
32,llegada,IH005,I,H,1022,0.0
32,salida,ID044,I,D,1027,
32,llegada,FG021,F,G,1041,0.0
32,salida,JF020,J,F,1042,
32,salida,EG027,E,G,1043,
32,llegada,DE024,D,E,1043,170.0
32,salida,AD054,A,D,1046,
32,cola_espera,DE032,,E,1048,
32,salida,AE030,A,E,1058,
32,llegada,JF020,J,F,1069,0.0
32,llegada,EG027,E,G,1077,0.0
32,llegada,AD054,A,D,1096,0.0
32,salida,BF013,B,F,1097,
32,salida,BJ046,B,J,1097,
32,cola_espera,AE030,,E,1100,
32,llegada,ID044,I,D,1112,0.0
32,llegada,BJ046,B,J,1133,0.0
32,llegada,BF013,B,F,1135,0.0
32,salida,IE006,I,E,1156,
32,salida,DE012,D,E,1180,
32,salida,JG002,J,G,1185,
32,cola_espera,DE012,,E,1212,
32,cola_espera,IE006,,E,1220,
32,cola_espera,JG002,,G,1248,
32,salida,AJ014,A,J,1283,
32,llegada,AJ014,A,J,1318,0.0
32,salida,JA042,J,A,1327,
32,salida,GC052,G,C,1351,
32,llegada,JG002,J,G,1351,103.0
32,llegada,JA042,J,A,1362,0.0
32,salida,GE022,G,E,1370,
32,salida,GH026,G,H,1379,
32,cola_espera,GE022,,E,1404,
32,llegada,GC052,G,C,1413,0.0
32,llegada,GH026,G,H,1439,0.0
33,salida,JE004,J,E,5,
33,salida,CE050,C,E,31,
33,salida,HG016,H,G,32,
33,salida,EI023,E,I,32,
33,llegada,JE004,J,E,56,0.0
33,salida,GC035,G,C,57,
33,salida,BA051,B,A,62,
33,llegada,CE050,C,E,74,0.0
33,llegada,BA051,B,A,82,0.0
33,salida,DB028,D,B,89,
33,llegada,HG016,H,G,92,0.0
33,llegada,EI023,E,I,96,0.0
33,salida,FC053,F,C,112,
33,llegada,GC035,G,C,119,0.0
33,llegada,FC053,F,C,126,0.0
33,llegada,DB028,D,B,128,0.0
33,salida,DI021,D,I,137,
33,salida,JB025,J,B,185,
33,llegada,JB025,J,B,221,0.0
33,llegada,DI021,D,I,222,0.0
33,salida,JG007,J,G,260,
33,salida,FA010,F,A,278,
33,salida,JG024,J,G,288,
33,salida,IC003,I,C,316,
33,llegada,JG007,J,G,323,0.0
33,llegada,FA010,F,A,327,0.0
33,salida,CA039,C,A,329,
33,salida,EI002,E,I,332,
33,llegada,IC003,I,C,344,0.0
33,llegada,JG024,J,G,351,0.0
33,salida,GI048,G,I,359,
33,llegada,CA039,C,A,369,0.0
33,salida,IC049,I,C,385,
33,llegada,EI002,E,I,396,0.0
33,salida,BI019,B,I,405,
33,salida,AB006,A,B,413,
33,llegada,IC049,I,C,413,0.0
33,salida,FB009,F,B,428,
33,llegada,GI048,G,I,431,0.0
33,llegada,AB006,A,B,433,0.0
33,salida,HD031,H,D,442,
33,llegada,BI019,B,I,452,0.0
33,llegada,FB009,F,B,466,0.0
33,llegada,HD031,H,D,506,0.0
33,salida,EJ037,E,J,529,
33,salida,BI008,B,I,544,
33,salida,GA040,G,A,551,
33,salida,AJ054,A,J,555,
33,salida,CG045,C,G,557,
33,llegada,EJ037,E,J,580,0.0
33,llegada,GA040,G,A,585,0.0
33,llegada,AJ054,A,J,590,0.0
33,llegada,BI008,B,I,591,0.0
33,salida,BJ038,B,J,607,
33,salida,BI000,B,I,608,
33,llegada,CG045,C,G,619,0.0
33,salida,HF047,H,F,621,
33,salida,EI057,E,I,629,
33,llegada,HF047,H,F,629,0.0
33,llegada,BJ038,B,J,643,0.0
33,salida,AH029,A,H,650,
33,cola_espera,BI000,,I,655,
33,salida,JH055,J,H,680,
33,cola_espera,EI057,,I,693,
33,llegada,AH029,A,H,696,0.0
33,salida,EJ012,E,J,698,
33,llegada,JH055,J,H,709,0.0
33,salida,GE027,G,E,746,
33,llegada,EJ012,E,J,749,0.0
33,salida,JG011,J,G,771,
33,llegada,GE027,G,E,780,0.0
33,llegada,JG011,J,G,834,0.0
33,salida,JH015,J,H,839,
33,salida,BJ036,B,J,846,
33,salida,IC052,I,C,861,
33,llegada,BI000,B,I,861,206.0
33,llegada,JH015,J,H,868,0.0
33,llegada,BJ036,B,J,882,0.0
33,llegada,IC052,I,C,889,0.0
33,salida,CF034,C,F,916,
33,salida,EA044,E,A,927,
33,salida,CJ046,C,J,929,
33,llegada,CF034,C,F,930,0.0
33,llegada,CJ046,C,J,944,0.0
33,llegada,EA044,E,A,969,0.0
33,salida,EC041,E,C,973,
33,salida,HA026,H,A,983,
33,salida,BF042,B,F,992,
33,salida,FJ043,F,J,1001,
33,llegada,EC041,E,C,1016,0.0
33,llegada,FJ043,F,J,1028,0.0
33,llegada,HA026,H,A,1029,0.0
33,llegada,BF042,B,F,1030,0.0
33,salida,AE058,A,E,1073,
33,salida,AI030,A,I,1110,
33,salida,JF056,J,F,1111,
33,salida,JB032,J,B,1113,
33,llegada,AE058,A,E,1115,0.0
33,salida,IA022,I,A,1117,
33,llegada,EI057,E,I,1117,424.0
33,llegada,JF056,J,F,1138,0.0
33,salida,HF033,H,F,1147,
33,llegada,JB032,J,B,1149,0.0
33,cola_espera,AI030,,I,1150,
33,llegada,HF033,H,F,1155,0.0
33,llegada,IA022,I,A,1157,0.0
33,salida,AC018,A,C,1179,
33,llegada,AC018,A,C,1219,0.0
33,salida,EI005,E,I,1241,
33,salida,EJ017,E,J,1260,
33,salida,HC020,H,C,1277,
33,cola_espera,HC020,,C,1292,
33,cola_espera,EI005,,I,1305,
33,llegada,EJ017,E,J,1311,0.0
33,salida,JH059,J,H,1323,
33,salida,DG001,D,G,1333,
33,salida,IF014,I,F,1336,
33,llegada,AI030,A,I,1336,186.0
33,llegada,JH059,J,H,1352,0.0
33,llegada,DG001,D,G,1353,0.0
33,salida,GD013,G,D,1366,
33,llegada,IF014,I,F,1377,0.0
33,llegada,GD013,G,D,1386,0.0
34,salida,DG038,D,G,20,
34,salida,JH052,J,H,28,
34,salida,CF032,C,F,37,
34,llegada,DG038,D,G,40,0.0
34,llegada,CF032,C,F,51,0.0
34,llegada,JH052,J,H,57,0.0
34,salida,GF036,G,F,116,
34,salida,CB048,C,B,130,
34,salida,JH002,J,H,136,
34,salida,BJ007,B,J,146,
34,llegada,CB048,C,B,164,0.0
34,llegada,JH002,J,H,165,0.0
34,llegada,BJ007,B,J,182,0.0
34,llegada,GF036,G,F,182,0.0
34,salida,AG047,A,G,188,
34,salida,FI005,F,I,214,
34,llegada,AG047,A,G,222,0.0
34,salida,CF006,C,F,250,
34,llegada,FI005,F,I,255,0.0
34,llegada,CF006,C,F,264,0.0
34,salida,IJ017,I,J,334,
34,llegada,IJ017,I,J,349,0.0
34,salida,AJ016,A,J,350,
34,salida,AJ041,A,J,373,
34,salida,BJ000,B,J,378,
34,llegada,AJ016,A,J,385,0.0
34,salida,DH024,D,H,404,
34,llegada,AJ041,A,J,408,0.0
34,salida,DG034,D,G,410,
34,llegada,BJ000,B,J,414,0.0
34,llegada,DG034,D,G,430,0.0
34,salida,BI020,B,I,433,
34,salida,AG012,A,G,434,
34,salida,JC001,J,C,444,
34,llegada,JC001,J,C,459,0.0
34,llegada,AG012,A,G,468,0.0
34,llegada,DH024,D,H,468,0.0
34,salida,JC042,J,C,472,
34,salida,HG018,H,G,480,
34,llegada,BI020,B,I,480,0.0
34,llegada,JC042,J,C,487,0.0
34,salida,IE025,I,E,503,
34,salida,GI013,G,I,517,
34,salida,JA029,J,A,535,
34,llegada,HG018,H,G,540,0.0
34,salida,BF011,B,F,542,
34,salida,BG009,B,G,561,
34,llegada,IE025,I,E,567,0.0
34,llegada,JA029,J,A,570,0.0
34,salida,DG056,D,G,577,
34,llegada,BF011,B,F,580,0.0
34,llegada,GI013,G,I,589,0.0
34,llegada,BG009,B,G,590,0.0
34,llegada,DG056,D,G,597,0.0
34,salida,BJ053,B,J,601,
34,salida,ID004,I,D,610,
34,salida,GE010,G,E,621,
34,llegada,BJ053,B,J,637,0.0
34,salida,JE045,J,E,643,
34,llegada,GE010,G,E,655,0.0
34,llegada,JE045,J,E,694,0.0
34,llegada,ID004,I,D,695,0.0
34,salida,DI030,D,I,728,
34,salida,GJ027,G,J,771,
34,salida,ED003,E,D,772,
34,llegada,ED003,E,D,804,0.0
34,llegada,DI030,D,I,813,0.0
34,salida,DC054,D,C,820,
34,salida,GE044,G,E,833,
34,llegada,GJ027,G,J,834,0.0
34,llegada,GE044,G,E,867,0.0
34,llegada,DC054,D,C,890,0.0
34,salida,BH055,B,H,919,
34,salida,BF022,B,F,933,
34,salida,AE008,A,E,934,
34,salida,DB059,D,B,941,
34,salida,DB058,D,B,943,
34,salida,HB015,H,B,944,
34,llegada,BH055,B,H,952,0.0
34,llegada,BF022,B,F,971,0.0
34,salida,GB028,G,B,974,
34,cola_espera,AE008,,E,976,
34,llegada,HB015,H,B,977,0.0
34,llegada,DB059,D,B,980,0.0
34,llegada,DB058,D,B,982,0.0
34,cola_espera,GB028,,B,1003,
34,salida,EH037,E,H,1015,
34,llegada,AE008,A,E,1015,39.0
34,salida,ED049,E,D,1020,
34,llegada,EH037,E,H,1049,0.0
34,llegada,ED049,E,D,1052,0.0
34,salida,JD019,J,D,1075,
34,salida,DC026,D,C,1082,
34,salida,DC039,D,C,1099,
34,salida,GE023,G,E,1102,
34,salida,AD046,A,D,1126,
34,llegada,GE023,G,E,1136,0.0
34,salida,GB014,G,B,1137,
34,llegada,JD019,J,D,1149,0.0
34,cola_espera,DC026,,C,1152,
34,cola_espera,GB014,,B,1166,
34,cola_espera,DC039,,C,1169,
34,llegada,AD046,A,D,1176,0.0
34,salida,HA043,H,A,1186,
34,salida,FB057,F,B,1205,
34,llegada,HA043,H,A,1232,0.0
34,cola_espera,FB057,,B,1243,
34,salida,FH040,F,H,1255,
34,llegada,FH040,F,H,1263,0.0
34,salida,DE051,D,E,1276,
34,salida,HC050,H,C,1286,
34,salida,ED031,E,D,1290,
34,cola_espera,HC050,,C,1301,
34,llegada,DE051,D,E,1308,0.0
34,llegada,ED031,E,D,1322,0.0
34,salida,ID035,I,D,1350,
34,salida,GE021,G,E,1357,
34,salida,DG033,D,G,1391,
34,cola_espera,GE021,,E,1391,
34,llegada,DG033,D,G,1411,0.0
34,llegada,ID035,I,D,1435,0.0
35,salida,GF004,G,F,20,
35,salida,GC059,G,C,82,
35,llegada,GF004,G,F,86,0.0
35,salida,EB047,E,B,112,
35,salida,FA003,F,A,115,
35,salida,IE049,I,E,130,
35,llegada,EB047,E,B,135,0.0
35,llegada,GC059,G,C,144,0.0
35,llegada,FA003,F,A,164,0.0
35,salida,EI045,E,I,171,
35,salida,CB025,C,B,176,
35,salida,IE037,I,E,194,
35,llegada,IE049,I,E,194,0.0
35,llegada,CB025,C,B,210,0.0
35,llegada,EI045,E,I,235,0.0
35,salida,JB027,J,B,257,
35,llegada,IE037,I,E,258,0.0
35,llegada,JB027,J,B,293,0.0
35,salida,IB040,I,B,299,
35,salida,GB014,G,B,337,
35,cola_espera,IB040,,B,346,
35,cola_espera,GB014,,B,366,
35,salida,IF010,I,F,379,
35,llegada,IF010,I,F,420,0.0
35,salida,BA005,B,A,427,
35,llegada,IB040,I,B,427,81.0
35,salida,EH018,E,H,432,
35,llegada,BA005,B,A,447,0.0
35,salida,AI023,A,I,461,
35,llegada,EH018,E,H,466,0.0
35,salida,JH054,J,H,476,
35,salida,JA006,J,A,479,
35,llegada,AI023,A,I,501,0.0
35,salida,HG034,H,G,502,
35,salida,FD000,F,D,503,
35,llegada,JH054,J,H,505,0.0
35,llegada,JA006,J,A,514,0.0
35,salida,HA042,H,A,532,
35,llegada,HG034,H,G,562,0.0
35,llegada,FD000,F,D,573,0.0
35,llegada,HA042,H,A,578,0.0
35,salida,FC022,F,C,600,
35,salida,FE038,F,E,602,
35,salida,CD011,C,D,607,
35,llegada,FC022,F,C,614,0.0
35,salida,EF053,E,F,639,
35,llegada,FE038,F,E,642,0.0
35,salida,CG032,C,G,654,
35,salida,JI020,J,I,665,
35,salida,GE050,G,E,673,
35,llegada,CD011,C,D,677,0.0
35,llegada,EF053,E,F,679,0.0
35,llegada,JI020,J,I,680,0.0
35,salida,FC057,F,C,703,
35,llegada,GE050,G,E,707,0.0
35,llegada,CG032,C,G,716,0.0
35,llegada,FC057,F,C,717,0.0
35,salida,AG044,A,G,794,
35,salida,AG008,A,G,800,
35,salida,JI046,J,I,810,
35,llegada,JI046,J,I,825,0.0
35,llegada,AG044,A,G,828,0.0
35,salida,JB024,J,B,829,
35,llegada,AG008,A,G,834,0.0
35,salida,DF041,D,F,857,
35,cola_espera,JB024,,B,865,
35,salida,GA001,G,A,876,
35,llegada,GA001,G,A,910,0.0
35,salida,JE028,J,E,917,
35,llegada,DF041,D,F,927,0.0
35,llegada,JE028,J,E,968,0.0
35,salida,CF015,C,F,978,
35,salida,DE033,D,E,988,
35,salida,FA048,F,A,991,
35,llegada,CF015,C,F,992,0.0
35,salida,BF021,B,F,995,
35,llegada,GB014,G,B,995,629.0
35,salida,AD039,A,D,1010,
35,cola_espera,DE033,,E,1020,
35,llegada,BF021,B,F,1033,0.0
35,salida,AH056,A,H,1036,
35,llegada,FA048,F,A,1040,0.0
35,llegada,AD039,A,D,1060,0.0
35,salida,CI043,C,I,1070,
35,salida,GB013,G,B,1073,
35,salida,EJ009,E,J,1076,
35,llegada,DE033,D,E,1076,56.0
35,llegada,AH056,A,H,1082,0.0
35,salida,IA052,I,A,1083,
35,salida,CB051,C,B,1087,
35,llegada,CI043,C,I,1098,0.0
35,salida,GA035,G,A,1100,
35,salida,DC007,D,C,1101,
35,salida,IC016,I,C,1102,
35,cola_espera,GB013,,B,1102,
35,cola_espera,CB051,,B,1121,
35,llegada,IA052,I,A,1123,0.0
35,llegada,EJ009,E,J,1127,0.0
35,llegada,IC016,I,C,1130,0.0
35,llegada,GA035,G,A,1134,0.0
35,salida,IH017,I,H,1136,
35,salida,DJ012,D,J,1167,
35,llegada,DC007,D,C,1171,0.0
35,llegada,IH017,I,H,1179,0.0
35,salida,GA030,G,A,1228,
35,llegada,DJ012,D,J,1241,0.0
35,cola_espera,GA030,,A,1262,
35,salida,HC019,H,C,1288,
35,salida,IJ031,I,J,1298,
35,llegada,HC019,H,C,1303,0.0
35,llegada,IJ031,I,J,1313,0.0
35,salida,HI058,H,I,1315,
35,salida,AF002,A,F,1328,
35,llegada,GA030,G,A,1328,66.0
35,salida,DI036,D,I,1346,
35,salida,GI055,G,I,1351,
35,llegada,HI058,H,I,1358,0.0
35,llegada,AF002,A,F,1377,0.0
35,salida,JI026,J,I,1385,
35,llegada,JI026,J,I,1400,0.0
35,salida,ED029,E,D,1401,
35,llegada,GI055,G,I,1423,0.0
35,llegada,DI036,D,I,1431,0.0
35,llegada,ED029,E,D,1433,0.0
36,salida,HB057,H,B,102,
36,salida,DF029,D,F,116,
36,llegada,HB057,H,B,135,0.0
36,llegada,DF029,D,F,186,0.0
36,salida,GH050,G,H,221,
36,salida,IC003,I,C,227,
36,llegada,IC003,I,C,255,0.0
36,salida,GE020,G,E,279,
36,llegada,GH050,G,H,281,0.0
36,salida,EI022,E,I,296,
36,salida,FC012,F,C,298,
36,salida,IG045,I,G,306,
36,salida,EA005,E,A,310,
36,llegada,FC012,F,C,312,0.0
36,llegada,GE020,G,E,313,0.0
36,salida,FJ041,F,J,315,
36,salida,FE031,F,E,319,
36,salida,HF026,H,F,324,
36,llegada,HF026,H,F,332,0.0
36,llegada,FJ041,F,J,342,0.0
36,llegada,EA005,E,A,352,0.0
36,llegada,FE031,F,E,359,0.0
36,llegada,EI022,E,I,360,0.0
36,salida,DG036,D,G,362,
36,salida,JG011,J,G,370,
36,salida,BE025,B,E,372,
36,llegada,IG045,I,G,378,0.0
36,llegada,DG036,D,G,382,0.0
36,salida,GA051,G,A,384,
36,llegada,BE025,B,E,395,0.0
36,salida,IA009,I,A,399,
36,llegada,GA051,G,A,418,0.0
36,llegada,JG011,J,G,433,0.0
36,llegada,IA009,I,A,439,0.0
36,salida,BG037,B,G,586,
36,salida,JH013,J,H,591,
36,salida,AI019,A,I,612,
36,llegada,BG037,B,G,615,0.0
36,llegada,JH013,J,H,620,0.0
36,llegada,AI019,A,I,652,0.0
36,salida,HE006,H,E,682,
36,salida,HA002,H,A,688,
36,salida,HG010,H,G,689,
36,salida,GB021,G,B,704,
36,cola_espera,HE006,,E,716,
36,salida,CF054,C,F,731,
36,llegada,GB021,G,B,733,0.0
36,llegada,HA002,H,A,734,0.0
36,llegada,CF054,C,F,745,0.0
36,salida,BA016,B,A,748,
36,llegada,HG010,H,G,749,0.0
36,salida,AD049,A,D,754,
36,llegada,BA016,B,A,768,0.0
36,salida,HG047,H,G,771,
36,salida,IA046,I,A,772,
36,salida,JD038,J,D,799,
36,llegada,AD049,A,D,804,0.0
36,salida,AE040,A,E,810,
36,llegada,IA046,I,A,812,0.0
36,llegada,HG047,H,G,831,0.0
36,cola_espera,AE040,,E,852,
36,llegada,JD038,J,D,873,0.0
36,salida,CG030,C,G,879,
36,salida,JD000,J,D,893,
36,salida,BJ039,B,J,900,
36,salida,AC024,A,C,906,
36,salida,EC015,E,C,921,
36,llegada,HE006,H,E,921,205.0
36,llegada,BJ039,B,J,936,0.0
36,llegada,CG030,C,G,941,0.0
36,llegada,AC024,A,C,946,0.0
36,salida,EF034,E,F,959,
36,llegada,AE040,A,E,959,107.0
36,llegada,EC015,E,C,964,0.0
36,cola_espera,JD000,,D,967,
36,salida,HA058,H,A,968,
36,llegada,EF034,E,F,999,0.0
36,salida,IG014,I,G,1008,
36,llegada,HA058,H,A,1014,0.0
36,salida,BF048,B,F,1019,
36,salida,EF042,E,F,1023,
36,llegada,BF048,B,F,1057,0.0
36,salida,EA033,E,A,1061,
36,llegada,EF042,E,F,1063,0.0
36,salida,CG052,C,G,1080,
36,llegada,IG014,I,G,1080,0.0
36,salida,AJ018,A,J,1096,
36,salida,AC027,A,C,1097,
36,salida,AF001,A,F,1100,
36,salida,ID035,I,D,1100,
36,llegada,EA033,E,A,1103,0.0
36,llegada,AJ018,A,J,1131,0.0
36,salida,DB028,D,B,1136,
36,llegada,JD000,J,D,1136,169.0
36,llegada,AC027,A,C,1137,0.0
36,cola_espera,CG052,,G,1142,
36,salida,AB004,A,B,1145,
36,cola_espera,AF001,,F,1149,
36,llegada,AB004,A,B,1165,0.0
36,llegada,DB028,D,B,1175,0.0
36,salida,IA032,I,A,1178,
36,salida,DC007,D,C,1179,
36,llegada,ID035,I,D,1185,0.0
36,salida,IH017,I,H,1203,
36,salida,HF023,H,F,1204,
36,cola_espera,HF023,,F,1212,
36,llegada,IA032,I,A,1218,0.0
36,salida,HI044,H,I,1241,
36,llegada,IH017,I,H,1246,0.0
36,llegada,DC007,D,C,1249,0.0
36,llegada,HI044,H,I,1284,0.0
36,salida,EF055,E,F,1289,
36,salida,DI053,D,I,1294,
36,cola_espera,EF055,,F,1329,
36,salida,GF043,G,F,1337,
36,llegada,CG052,C,G,1337,195.0
36,salida,FE059,F,E,1341,
36,llegada,AF001,A,F,1341,192.0
36,salida,AF056,A,F,1371,
36,salida,JA008,J,A,1374,
36,llegada,DI053,D,I,1379,0.0
36,llegada,FE059,F,E,1381,0.0
36,cola_espera,GF043,,F,1403,
36,llegada,JA008,J,A,1409,0.0
36,cola_espera,AF056,,F,1420,
37,salida,GJ027,G,J,1,
37,salida,HF005,H,F,16,
37,salida,BI001,B,I,18,
37,salida,BE003,B,E,23,
37,llegada,HF005,H,F,24,0.0
37,llegada,BE003,B,E,46,0.0
37,salida,DF026,D,F,62,
37,llegada,GJ027,G,J,64,0.0
37,llegada,BI001,B,I,65,0.0
37,salida,FD044,F,D,71,
37,salida,GB028,G,B,73,
37,salida,HD038,H,D,87,
37,llegada,GB028,G,B,102,0.0
37,salida,FD014,F,D,103,
37,salida,IA007,I,A,110,
37,salida,BJ047,B,J,112,
37,llegada,DF026,D,F,132,0.0
37,salida,IB019,I,B,141,
37,llegada,FD044,F,D,141,0.0
37,llegada,BJ047,B,J,148,0.0
37,llegada,IA007,I,A,150,0.0
37,llegada,HD038,H,D,151,0.0
37,salida,CA029,C,A,173,
37,cola_espera,FD014,,D,173,
37,llegada,IB019,I,B,188,0.0
37,salida,FB034,F,B,212,
37,llegada,CA029,C,A,213,0.0
37,salida,CH008,C,H,223,
37,llegada,CH008,C,H,238,0.0
37,llegada,FB034,F,B,250,0.0
37,salida,FG031,F,G,253,
37,salida,AC043,A,C,292,
37,salida,CE032,C,E,318,
37,llegada,FG031,F,G,319,0.0
37,llegada,AC043,A,C,332,0.0
37,llegada,CE032,C,E,361,0.0
37,salida,BD052,B,D,367,
37,salida,AI012,A,I,372,
37,salida,BD022,B,D,385,
37,cola_espera,BD052,,D,406,
37,llegada,AI012,A,I,412,0.0
37,salida,HA017,H,A,423,
37,cola_espera,BD022,,D,424,
37,salida,JC004,J,C,453,
37,salida,EB042,E,B,459,
37,llegada,JC004,J,C,468,0.0
37,llegada,HA017,H,A,469,0.0
37,llegada,EB042,E,B,482,0.0
37,salida,DA041,D,A,530,
37,llegada,FD014,F,D,530,357.0
37,salida,EJ011,E,J,536,
37,salida,DA016,D,A,556,
37,llegada,BD052,B,D,556,150.0
37,llegada,DA041,D,A,580,0.0
37,llegada,EJ011,E,J,587,0.0
37,llegada,DA016,D,A,606,0.0
37,salida,JA010,J,A,607,
37,salida,AG036,A,G,630,
37,llegada,JA010,J,A,642,0.0
37,llegada,AG036,A,G,664,0.0
37,salida,EG015,E,G,740,
37,salida,DC025,D,C,740,
37,llegada,BD022,B,D,740,316.0
37,salida,HG050,H,G,765,
37,salida,IE058,I,E,769,
37,llegada,EG015,E,G,774,0.0
37,salida,EA049,E,A,779,
37,llegada,DC025,D,C,810,0.0
37,cola_espera,EA049,,A,821,
37,llegada,HG050,H,G,825,0.0
37,llegada,IE058,I,E,833,0.0
37,salida,HJ053,H,J,879,
37,salida,AB048,A,B,883,
37,llegada,EA049,E,A,883,62.0
37,salida,HC054,H,C,899,
37,llegada,AB048,A,B,903,0.0
37,llegada,HJ053,H,J,908,0.0
37,cola_espera,HC054,,C,914,
37,salida,FG009,F,G,922,
37,salida,JD040,J,D,927,
37,salida,CJ057,C,J,933,
37,llegada,HC054,H,C,933,19.0
37,llegada,CJ057,C,J,948,0.0
37,salida,AJ055,A,J,955,
37,salida,ID013,I,D,957,
37,salida,GF023,G,F,970,
37,salida,AI045,A,I,980,
37,llegada,FG009,F,G,988,0.0
37,llegada,AJ055,A,J,990,0.0
37,cola_espera,JD040,,D,1001,
37,llegada,AI045,A,I,1020,0.0
37,salida,IC046,I,C,1027,
37,llegada,GF023,G,F,1036,0.0
37,cola_espera,ID013,,D,1042,
37,cola_espera,IC046,,C,1055,
37,salida,EA037,E,A,1089,
37,salida,FB000,F,B,1109,
37,llegada,EA037,E,A,1131,0.0
37,salida,CA035,C,A,1139,
37,llegada,IC046,I,C,1139,84.0
37,llegada,FB000,F,B,1147,0.0
37,salida,FB002,F,B,1177,
37,llegada,CA035,C,A,1179,0.0
37,salida,IA059,I,A,1183,
