year,Aeropuerto_Origen,Aeropuerto_Destino,Pasajeros,Pasajeros_Km,Pasajeros2,Pasajeros_Km2,Textbox108,Textbox109,Textbox110,Textbox111
2024,PNA : Pamplona,ACE : Lanzarote,,,106.120,"73.648.469,18",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,AEI : Algeciras,,,106.120,"73.648.469,18",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,AGP : Málaga,89,"72.572,17",106.120,"73.648.469,18",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,ALC : Alicante,18,"11.062,59",106.120,"73.648.469,18",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,BCN : Barcelona-El Prat,370,"163.893,14",106.120,"73.648.469,18",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,BIO : Bilbao,,,106.120,"73.648.469,18",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,BJZ : Badajoz,,,106.120,"73.648.469,18",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,EAS : San Sebastián,,,106.120,"73.648.469,18",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,FUE : Fuerteventura,,,106.120,"73.648.469,18",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,GMZ : Gomera (La),,,106.120,"73.648.469,18",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,GRO : Girona,189,"88.637,08",106.120,"73.648.469,18",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,GRX : Granada,90,"66.891,27",106.120,"73.648.469,18",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,HSK : Huesca,,,106.120,"73.648.469,18",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,IBZ : Ibiza,307,"182.988,68",106.120,"73.648.469,18",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,JCU : Ceuta,,,106.120,"73.648.469,18",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,LCG : Coruña (A),18,"11.630,64",106.120,"73.648.469,18",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,LEI : Almería,95,"72.010,47",106.120,"73.648.469,18",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,LEN : León,,,106.120,"73.648.469,18",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,LPA : Gran Canaria,17.555,"37.832.942,71",106.120,"73.648.469,18",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,MAD : Madrid-Barajas,85.726,"33.988.342,90",106.120,"73.648.469,18",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,MAH : Menorca,,,106.120,"73.648.469,18",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,MCV : Madrid-Cuatro Vientos,1,"415,34",106.120,"73.648.469,18",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,MJV : Murcia,,,106.120,"73.648.469,18",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,MLN : Melilla,,,106.120,"73.648.469,18",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,ODB : Córdoba,,,106.120,"73.648.469,18",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,OVD : Asturias,3,"1.328,92",106.120,"73.648.469,18",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,PMI : Palma de Mallorca,230,"139.495,93",106.120,"73.648.469,18",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,PNA : Pamplona,,,106.120,"73.648.469,18",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,QSA : Sabadell,,,106.120,"73.648.469,18",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,REU : Reus,,,106.120,"73.648.469,18",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,RGS : Burgos,,,106.120,"73.648.469,18",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,RJL : Logroño,,,106.120,"73.648.469,18",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,RMU : Región de Murcia,75,"48.679,89",106.120,"73.648.469,18",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,SBO : Son Bonet,,,106.120,"73.648.469,18",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,SCQ : Santiago,78,"51.334,88",106.120,"73.648.469,18",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,SDR : Santander,,,106.120,"73.648.469,18",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,SLM : Salamanca,,,106.120,"73.648.469,18",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,SPC : Palma (La),,,106.120,"73.648.469,18",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,SVQ : Sevilla,491,"387.535,05",106.120,"73.648.469,18",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,TFN : Tenerife-Norte,,,106.120,"73.648.469,18",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,TFS : Tenerife-Sur,,,106.120,"73.648.469,18",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,TOJ : Madrid-Torrejón,,,106.120,"73.648.469,18",0,"0,00",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,VDE : Hierro (El),,,106.120,"73.648.469,18",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,VGO : Vigo,187,"125.220,03",106.120,"73.648.469,18",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,VIT : Vitoria,1,"179,07",106.120,"73.648.469,18",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,VLC : Valencia,286,"134.972,71",106.120,"73.648.469,18",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,VLL : Valladolid,,,106.120,"73.648.469,18",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,XRY : Jerez de la Frontera,311,"268.335,71",106.120,"73.648.469,18",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,PNA : Pamplona,ZAZ : Zaragoza,,,106.120,"73.648.469,18",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,ABC : Albacete,,,4,"1.587,22",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,ACE : Lanzarote,,,4,"1.587,22",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,AEI : Algeciras,,,4,"1.587,22",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,AGP : Málaga,,,4,"1.587,22",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,ALC : Alicante,,,4,"1.587,22",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,BCN : Barcelona-El Prat,,,4,"1.587,22",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,BIO : Bilbao,,,4,"1.587,22",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,BJZ : Badajoz,,,4,"1.587,22",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,EAS : San Sebastián,,,4,"1.587,22",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,FUE : Fuerteventura,,,4,"1.587,22",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,GMZ : Gomera (La),,,4,"1.587,22",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,GRO : Girona,,,4,"1.587,22",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,GRX : Granada,,,4,"1.587,22",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,HSK : Huesca,,,4,"1.587,22",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,IBZ : Ibiza,4,"1.587,22",4,"1.587,22",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,JCU : Ceuta,,,4,"1.587,22",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,LCG : Coruña (A),,,4,"1.587,22",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,LEI : Almería,,,4,"1.587,22",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,LEN : León,,,4,"1.587,22",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,LPA : Gran Canaria,,,4,"1.587,22",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,MAD : Madrid-Barajas,,,4,"1.587,22",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,MAH : Menorca,,,4,"1.587,22",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,MCV : Madrid-Cuatro Vientos,,,4,"1.587,22",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,MJV : Murcia,,,4,"1.587,22",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,MLN : Melilla,,,4,"1.587,22",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,ODB : Córdoba,,,4,"1.587,22",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,OVD : Asturias,,,4,"1.587,22",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,PMI : Palma de Mallorca,,,4,"1.587,22",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,PNA : Pamplona,,,4,"1.587,22",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,QSA : Sabadell,,,4,"1.587,22",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,REU : Reus,,,4,"1.587,22",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,RGS : Burgos,,,4,"1.587,22",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,RJL : Logroño,,,4,"1.587,22",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,RMU : Región de Murcia,,,4,"1.587,22",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,SBO : Son Bonet,,,4,"1.587,22",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,SCQ : Santiago,,,4,"1.587,22",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,SDR : Santander,,,4,"1.587,22",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,SLM : Salamanca,,,4,"1.587,22",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,SPC : Palma (La),,,4,"1.587,22",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,SVQ : Sevilla,,,4,"1.587,22",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,TFN : Tenerife-Norte,,,4,"1.587,22",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,TFS : Tenerife-Sur,,,4,"1.587,22",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,TOJ : Madrid-Torrejón,,,4,"1.587,22",0,"0,00",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,VDE : Hierro (El),,,4,"1.587,22",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,VGO : Vigo,,,4,"1.587,22",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,VIT : Vitoria,,,4,"1.587,22",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,VLC : Valencia,,,4,"1.587,22",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,VLL : Valladolid,,,4,"1.587,22",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,XRY : Jerez de la Frontera,,,4,"1.587,22",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,QSA : Sabadell,ZAZ : Zaragoza,,,4,"1.587,22",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,REU : Reus,ABC : Albacete,,,1.122,"371.449,26",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,REU : Reus,ACE : Lanzarote,,,1.122,"371.449,26",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,REU : Reus,AEI : Algeciras,,,1.122,"371.449,26",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,REU : Reus,AGP : Málaga,11,"8.695,06",1.122,"371.449,26",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,REU : Reus,ALC : Alicante,,,1.122,"371.449,26",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,REU : Reus,BCN : Barcelona-El Prat,16,"2.839,05",1.122,"371.449,26",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,REU : Reus,BIO : Bilbao,,,1.122,"371.449,26",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,REU : Reus,BJZ : Badajoz,8,"6.522,83",1.122,"371.449,26",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,REU : Reus,EAS : San Sebastián,,,1.122,"371.449,26",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,REU : Reus,FUE : Fuerteventura,,,1.122,"371.449,26",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,REU : Reus,GMZ : Gomera (La),,,1.122,"371.449,26",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,REU : Reus,GRO : Girona,4,"1.042,51",1.122,"371.449,26",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,REU : Reus,GRX : Granada,,,1.122,"371.449,26",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,REU : Reus,HSK : Huesca,,,1.122,"371.449,26",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,REU : Reus,IBZ : Ibiza,15,"5.242,08",1.122,"371.449,26",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,REU : Reus,JCU : Ceuta,,,1.122,"371.449,26",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,REU : Reus,LCG : Coruña (A),,,1.122,"371.449,26",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,REU : Reus,LEI : Almería,,,1.122,"371.449,26",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,REU : Reus,LEN : León,,,1.122,"371.449,26",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,REU : Reus,LPA : Gran Canaria,,,1.122,"371.449,26",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,REU : Reus,MAD : Madrid-Barajas,20,"9.923,28",1.122,"371.449,26",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,REU : Reus,MAH : Menorca,,,1.122,"371.449,26",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,REU : Reus,MCV : Madrid-Cuatro Vientos,,,1.122,"371.449,26",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,REU : Reus,MJV : Murcia,,,1.122,"371.449,26",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,REU : Reus,MLN : Melilla,,,1.122,"371.449,26",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,REU : Reus,ODB : Córdoba,,,1.122,"371.449,26",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,REU : Reus,OVD : Asturias,,,1.122,"371.449,26",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,REU : Reus,PMI : Palma de Mallorca,1.035,"330.539,93",1.122,"371.449,26",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,REU : Reus,PNA : Pamplona,,,1.122,"371.449,26",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,REU : Reus,QSA : Sabadell,,,1.122,"371.449,26",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,REU : Reus,REU : Reus,,,1.122,"371.449,26",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,REU : Reus,RGS : Burgos,,,1.122,"371.449,26",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,REU : Reus,RJL : Logroño,,,1.122,"371.449,26",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,REU : Reus,RMU : Región de Murcia,1,"515,67",1.122,"371.449,26",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,REU : Reus,SBO : Son Bonet,,,1.122,"371.449,26",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,REU : Reus,SCQ : Santiago,,,1.122,"371.449,26",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,REU : Reus,SDR : Santander,,,1.122,"371.449,26",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,REU : Reus,SLM : Salamanca,,,1.122,"371.449,26",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,REU : Reus,SPC : Palma (La),,,1.122,"371.449,26",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,REU : Reus,SVQ : Sevilla,,,1.122,"371.449,26",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,REU : Reus,TFN : Tenerife-Norte,,,1.122,"371.449,26",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,REU : Reus,TFS : Tenerife-Sur,,,1.122,"371.449,26",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,REU : Reus,TOJ : Madrid-Torrejón,,,1.122,"371.449,26",0,"0,00",48.838.129,"41.757.331.077,90"
2024,REU : Reus,VDE : Hierro (El),,,1.122,"371.449,26",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
2024,REU : Reus,VGO : Vigo,,,1.122,"371.449,26",504.867,"388.028.582,27",48.838.129,"41.757.331.077,90"
2024,REU : Reus,VIT : Vitoria,,,1.122,"371.449,26",86.403,"62.189.933,34",48.838.129,"41.757.331.077,90"
2024,REU : Reus,VLC : Valencia,8,"2.589,70",1.122,"371.449,26",1.475.979,"979.622.964,43",48.838.129,"41.757.331.077,90"
2024,REU : Reus,VLL : Valladolid,,,1.122,"371.449,26",82.771,"76.097.042,26",48.838.129,"41.757.331.077,90"
2024,REU : Reus,XRY : Jerez de la Frontera,4,"3.539,16",1.122,"371.449,26",285.115,"239.080.105,95",48.838.129,"41.757.331.077,90"
2024,REU : Reus,ZAZ : Zaragoza,,,1.122,"371.449,26",129.948,"115.898.364,14",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,ABC : Albacete,,,515,"335.378,69",48,"23.456,30",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,ACE : Lanzarote,,,515,"335.378,69",1.413.941,"1.494.048.627,62",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,AEI : Algeciras,,,515,"335.378,69",16.654,"480.845,61",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,AGP : Málaga,3,"2.195,84",515,"335.378,69",2.098.974,"1.754.561.223,82",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,ALC : Alicante,,,515,"335.378,69",1.291.972,"848.442.720,66",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,BCN : Barcelona-El Prat,54,"31.377,05",515,"335.378,69",7.142.092,"5.569.423.643,22",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,BIO : Bilbao,,,515,"335.378,69",1.954.995,"1.669.502.181,28",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,BJZ : Badajoz,,,515,"335.378,69",43.076,"29.414.941,92",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,EAS : San Sebastián,,,515,"335.378,69",238.891,"142.487.823,81",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,FUE : Fuerteventura,,,515,"335.378,69",932.093,"885.942.917,86",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,GMZ : Gomera (La),,,515,"335.378,69",60.095,"14.115.551,63",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,GRO : Girona,,,515,"335.378,69",2.270,"1.712.199,21",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,GRX : Granada,39,"26.091,00",515,"335.378,69",537.169,"420.025.112,26",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,HSK : Huesca,,,515,"335.378,69",118,"70.367,01",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,IBZ : Ibiza,261,"173.732,22",515,"335.378,69",1.903.001,"807.181.009,90",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,JCU : Ceuta,,,515,"335.378,69",39.118,"2.985.610,92",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,LCG : Coruña (A),6,"2.995,46",515,"335.378,69",556.216,"410.174.935,53",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,LEI : Almería,,,515,"335.378,69",221.418,"123.066.504,15",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,LEN : León,,,515,"335.378,69",28.447,"26.092.762,94",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,LPA : Gran Canaria,,,515,"335.378,69",3.593.494,"4.263.271.504,96",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,MAD : Madrid-Barajas,10,"3.051,74",515,"335.378,69",8.752.037,"8.386.923.719,85",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,MAH : Menorca,1,"808,85",515,"335.378,69",1.064.255,"513.159.808,34",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,MCV : Madrid-Cuatro Vientos,,,515,"335.378,69",299,"159.606,92",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,MJV : Murcia,,,515,"335.378,69",4,"1.769,41",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,MLN : Melilla,,,515,"335.378,69",251.013,"108.059.236,43",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,ODB : Córdoba,,,515,"335.378,69",1.530,"1.336.851,23",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,OVD : Asturias,,,515,"335.378,69",771.801,"723.097.051,36",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,PMI : Palma de Mallorca,80,"56.967,38",515,"335.378,69",4.501.747,"2.407.324.685,98",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,PNA : Pamplona,,,515,"335.378,69",106.688,"74.363.578,32",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,QSA : Sabadell,,,515,"335.378,69",33,"20.361,66",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,REU : Reus,,,515,"335.378,69",1.114,"370.946,27",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,RGS : Burgos,,,515,"335.378,69",407,"264.585,88",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,RJL : Logroño,4,"807,14",515,"335.378,69",7.525,"2.574.688,38",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,RMU : Región de Murcia,,,515,"335.378,69",57.873,"58.654.257,51",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,SBO : Son Bonet,,,515,"335.378,69",13,"4.932,84",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,SCQ : Santiago,,,515,"335.378,69",1.408.668,"1.508.335.028,59",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,SDR : Santander,,,515,"335.378,69",277.487,"202.001.963,64",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,SLM : Salamanca,,,515,"335.378,69",7.305,"6.238.693,62",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,SPC : Palma (La),,,515,"335.378,69",631.188,"360.394.499,76",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,SVQ : Sevilla,50,"33.793,99",515,"335.378,69",2.236.848,"2.033.527.720,98",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,TFN : Tenerife-Norte,,,515,"335.378,69",3.369.608,"4.129.033.815,56",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,TFS : Tenerife-Sur,,,515,"335.378,69",592.012,"872.619.324,03",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,TOJ : Madrid-Torrejón,,,515,"335.378,69",0,"0,00",48.838.129,"41.757.331.077,90"
2024,RGS : Burgos,VDE : Hierro (El),,,515,"335.378,69",159.509,"44.923.018,31",48.838.129,"41.757.331.077,90"
